brand,network_technology,GPRS,EDGE,dimentions,weight_g,SIM,display_resolution,OS,CPU,Chipset,GPU,memory_card,internal_memory,RAM,primary_camera,secondary_camera,loud_speaker,audio_jack,GPS,NFC,radio,battery,approx_price_EUR
Palm,GSM,Class 10,Class 10,111.8 x 58.4 x 20.3 mm (4.40 x 2.30 x 0.80 in),157,Mini-SIM,2.5 inches (~30.9% screen-to-body ratio),Palm OS 5.4.9,Intel PXA270 312 MHz,,,SD/MMC  up to 4 GB,64 MB,,VGA,No,Yes,No,No,,No,Removable Li-Ion battery,220
Panasonic,GSM / HSPA / LTE,Yes,Yes,154.6 x 77 x 9.4 mm (6.09 x 3.03 x 0.37 in),180,Dual SIM (Micro-SIM/Nano-SIM),5.5 inches (~70.1% screen-to-body ratio),Android 6.0 (Marshmallow),Quad-core 1.3 GHz Cortex-A53,Mediatek MT6735,Mali-T720MP2,microSD  up to 128 GB,16 GB,3 GB RAM,13 MP| autofocus| LED flash,5 MP,Yes,Yes,Yes with A-GPS,,FM radio,Li-Ion 4000 mAh battery,1150
Panasonic,GSM / HSPA / LTE,Yes,Yes,145 x 72.2 x 9.4 mm (5.71 x 2.84 x 0.37 in),146.7,Dual SIM,5.0 inches (~65.8% screen-to-body ratio),Android 6.0 (Marshmallow),Quad-core 1.0 GHz,,,microSD  up to 64 GB,16 GB,2 GB RAM,8 MP| autofocus| LED flash,2 MP,Yes,Yes,Yes with A-GPS,,FM radio with RDS; recording,Li-Ion 4000 mAh battery,90
Panasonic,GSM / HSPA / LTE,Yes,Yes,144.4 x 71.6 x 9.7 mm (5.69 x 2.82 x 0.38 in),169,Dual SIM,5.0 inches (~66.7% screen-to-body ratio),Android 6.0 (Marshmallow),Quad-core 1.3 GHz Cortex-A53,Mediatek MT6737,,microSD  up to 64 GB,16 GB,3 GB RAM,13 MP| autofocus| LED flash,5 MP| LED flash,Yes,Yes,Yes with A-GPS,,FM radio with RDS; recording,Li-Ion 4000 mAh battery,110
Panasonic,GSM / HSPA / LTE,Yes,Yes,151 x 76 x 7.7 mm (5.94 x 2.99 x 0.30 in),163,Dual SIM (Nano-SIM/ Micro-SIM| dual stand-by),5.5 inches (~72.7% screen-to-body ratio),Android 6.0 (Marshmallow),Octa-core 1.3 GHz Cortex-A53,Mediatek MT6753,Mali-T720MP3,microSD  up to 128 GB (uses SIM 2 slot),32 GB,3 GB RAM,13 MP| f/2.2| autofocus| LED flash,5 MP| f/2.4| LED flash,Yes,Yes,Yes with A-GPS,,No,Non-removable Li-Ion 3000 mAh battery,150
Panasonic,GSM / HSPA / LTE,Yes,Yes,153.4 x 77 x 10.5 mm (6.04 x 3.03 x 0.41 in),193,Dual SIM,5.5 inches (~70.6% screen-to-body ratio),Android 6.0 (Marshmallow),Quad-core 1.3 GHz Cortex-A53,Mediatek MT6737,,microSD  up to 64 GB,32 GB,3 GB RAM,13 MP| autofocus| LED flash,5 MP| LED flash,Yes,Yes,Yes with A-GPS,,FM radio with RDS; recording,Li-Ion 4000 mAh battery,130
Panasonic,GSM / HSPA / LTE,Yes,Yes,148 x 73 x 9.5 mm (5.83 x 2.87 x 0.37 in),165,Dual SIM,5.2 inches (~69.0% screen-to-body ratio),Android 6.0 (Marshmallow),Octa-core 1.4 GHz Cortex-A53,Qualcomm MSM8937 Snapdragon 430,Adreno 505,microSD  up to 256 GB,32/64 GB,4 GB RAM,16 MP| autofocus| LED flash,8 MP| LED flash,Yes,Yes,Yes with A-GPS,,FM radio with RDS; recording,Li-Ion 3000 mAh battery,170
Panasonic,GSM / HSPA / LTE,Yes,Yes,152 x 77 x 8.1 mm (5.98 x 3.03 x 0.32 in),145,Dual SIM,5.5 inches (~71.3% screen-to-body ratio),Android 6.0 (Marshmallow),Quad-core 1.25 GHz Cortex-A53,,,microSD  up to 128 GB,16 GB,3 GB RAM,13 MP| autofocus| LED flash,5 MP,Yes,Yes,Yes with A-GPS,,FM radio,Non-removable Li-Ion 3000 mAh battery,160
Panasonic,GSM / HSPA / LTE,Yes,Yes,143 x 71.2 x 8 mm (5.63 x 2.80 x 0.31 in),133,Dual SIM (Micro-SIM/Nano-SIM| dual stand-by),5.0 inches (~67.7% screen-to-body ratio),Android 6.0 (Marshmallow),Quad-core 1.25 GHz Cortex-A53,,,microSD  up to 128 GB (uses SIM 2 slot),16 GB,2 GB RAM,13 MP| autofocus| LED flash,5 MP,Yes,Yes,Yes with A-GPS,,FM radio,Non-removable Li-Ion 2200 mAh battery,130
Panasonic,GSM / HSPA / LTE,Yes,Yes,8.4 mm thickness,156,Dual SIM,5.3 inches,Android 6.0 (Marshmallow),Quad-core 1.25 GHz Cortex-A53,Mediatek MT6737M,Mali-T720MP2,microSD  up to 32 GB (dedicated slot),16 GB,2 GB RAM,13 MP| autofocus| tripple-LED flash,5 MP| LED flash,Yes,Yes,Yes with A-GPS,,FM radio,Li-Ion 2600 mAh battery,160
Panasonic,GSM / HSPA / LTE,Yes,Yes,147.9 x 73.8 x 8.2 mm (5.82 x 2.91 x 0.32 in),155,Dual SIM,5.5 inches (~76.4% screen-to-body ratio),Android 6.0 (Marshmallow),Octa-core 1.3 GHz,,,microSD  up to 32 GB (dedicated slot),16 GB,3 GB RAM,13 MP| autofocus| tripple-LED flash,5 MP| LED flash,Yes,Yes,Yes with A-GPS,,FM radio| RDS,Removable Li-Ion 2500 mAh battery,100
Panasonic,GSM / HSPA / LTE,Yes,Yes,143 x 72 x 7.6 mm (5.63 x 2.83 x 0.30 in),126,Dual SIM,5.0 inches (~66.9% screen-to-body ratio),Android 5.1 (Lollipop),Quad-core 1.0 GHz Cortex-A53,Mediatek MT6735P,Mali-T720MP2,microSD  up to 32 GB (uses SIM 2 slot),8 GB,1 GB RAM,8 MP| autofocus| LED flash,2 MP,Yes,Yes,Yes with A-GPS,,FM radio,Removable Li-Po 2000 mAh battery,100
Panasonic,GSM / HSPA / LTE,Yes,Yes,143 x 71 x 8.2 mm (5.63 x 2.80 x 0.32 in),138,Dual SIM,5.0 inches (~67.9% screen-to-body ratio),Android 6.0 (Marshmallow),Quad-core 1.25 GHz,,,microSD  up to 32 GB,16 GB,2 GB RAM,8 MP| autofocus| LED flash,5 MP,Yes,Yes,Yes with A-GPS,,FM radio,Li-Ion 2800 mAh battery,150
Panasonic,GSM / HSPA / LTE,Yes,Yes,144 x 72 x 7.6 mm (5.67 x 2.83 x 0.30 in),147,Dual SIM,5.0 inches (~66.5% screen-to-body ratio),Android 6.0 (Marshmallow),Quad-core 1.3 GHz,,,microSD  up to 256 GB (uses SIM 2 slot),32 GB,3 GB RAM,8 MP| autofocus| LED flash,5 MP,Yes,Yes,Yes with A-GPS,,FM radio| RDS,Li-Ion 2450 mAh battery,200
Panasonic,GSM / HSPA / LTE,Yes,Yes,146 x 74.5 x 8.2 mm (5.75 x 2.93 x 0.32 in),142,Dual SIM,5.5 inches (~76.7% screen-to-body ratio),Android 6.0.1 (Marshmallow),Octa-core 1.3 GHz,,,microSD  up to 32 GB (dedicated slot),32 GB,3 GB RAM,16 MP| f/1.9| autofocus| triple-LED flash,5 MP,Yes,Yes,Yes with A-GPS,,FM radio| RDS,Li-Po 3000 mAh battery,170
Panasonic,GSM / HSPA / LTE,Yes,Yes,143.8 x 72 x 8.9 mm (5.66 x 2.83 x 0.35 in),167.5,Dual SIM,5.0 inches (~66.6% screen-to-body ratio),Android 5.1 (Lollipop),Quad-core 1.0 GHz Cortex-A53,Mediatek MT6735M,Mali-T720MP2,microSD  up to 256 GB (dedicated slot),16 GB,3 GB RAM,8 MP| autofocus| LED flash,5 MP,Yes,Yes,Yes with A-GPS,,FM radio,Li-Ion 4000 mAh battery,150
Panasonic,GSM / HSPA / LTE,Yes,Yes,151 x 77 x 8.2 mm (5.94 x 3.03 x 0.32 in),,Dual SIM,5.5 inches (~71.7% screen-to-body ratio),Android 5.1 (Lollipop),Quad-core 1.3 GHz,,,microSD  up to 32 GB (dedicated slot),16 GB,2 GB RAM,13 MP| autofocus| LED flash,5 MP,Yes,Yes,Yes with A-GPS,,FM radio| RDS,Li-Ion 2700 mAh battery,150
Panasonic,GSM / HSPA / LTE,Yes,Yes,144.2 x 71.2 x 8.8 mm (5.68 x 2.80 x 0.35 in),,Dual SIM,5.0 inches (~67.1% screen-to-body ratio),Android 5.1 (Lollipop),Quad-core 1.0 GHz,,,microSD  up to 32 GB (dedicated slot),16 GB,2 GB or 3 GB RAM,8 MP| autofocus| LED flash,5 MP,Yes,Yes,Yes with A-GPS,,FM radio,Removable Li-Ion 2000 mAh battery,130
Panasonic,GSM / HSPA,Yes,Yes,142.4 x 70.9 x 8.4 mm (5.61 x 2.79 x 0.33 in),155,Dual SIM,5.0 inches (~68.3% screen-to-body ratio),Android 5.1 (Lollipop),Quad-core 1.3 GHz,,,microSD  up to 32 GB (dedicated slot),16 GB,2 GB RAM,8 MP| autofocus| LED flash,5 MP| LED flash,Yes,Yes,Yes with A-GPS,,FM radio| RDS,Li-Ion 3200 mAh battery,110
Panasonic,GSM / HSPA / LTE,Yes,Yes,142.4 x 71.2 x 6.9 mm (5.61 x 2.80 x 0.27 in),145,Dual SIM (Nano-SIM/ Micro-SIM| dual stand-by),5.0 inches (~68.0% screen-to-body ratio),Android 5.1 (Lollipop),Octa-core 1.5 GHz Cortex-A53,Mediatek MT6753,Mali-T720MP3,microSD  up to 32 GB (uses SIM 2 slot),32 GB,3 GB RAM,13 MP| autofocus| LED flash,5 MP,Yes,Yes,Yes with A-GPS,,FM radio| RDS,Non-removable Li-Ion 2350 mAh battery,140
Panasonic,GSM / HSPA,Yes,Yes,131.7 x 66.3 x 8.8 mm (5.19 x 2.61 x 0.35 in),,Dual SIM,4.5 inches (~63.9% screen-to-body ratio),Android 5.1 (Lollipop),Quad-core 1.3 GHz,,,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,5 MP| autofocus| LED flash,2 MP,Yes,Yes,Yes with A-GPS,,FM radio,Li-Ion 1600 mAh battery,70
Panasonic,GSM / HSPA / LTE,Yes,Yes,152 x 77 x 8.2 mm (5.98 x 3.03 x 0.32 in),145,Dual SIM (Micro-SIM| dual stand-by),5.5 inches (~71.3% screen-to-body ratio),Android 5.1 (Lollipop),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Qualcomm MSM8939 Snapdragon 615,Adreno 405,microSD  up to 32 GB (dedicated slot),16 GB,2 GB RAM,13 MP| autofocus| LED flash,5 MP,Yes,Yes,Yes with A-GPS,,FM radio,Non-removable Li-Ion 2500 mAh battery,200
Panasonic,GSM / HSPA / LTE,Yes,Yes,152.7 x 75.1 x 7.4 mm (6.01 x 2.96 x 0.29 in),141,Dual SIM,5.5 inches (~72.7% screen-to-body ratio),Android 5.0 (Lollipop),,Qualcomm MSM8936 Snapdragon 610,Adreno 405,No,32 GB,2 GB RAM,13 MP| autofocus| LED flash,8 MP,Yes dual speakers,Yes,Yes with A-GPS,,FM radio| RDS,Non-removable Li-Ion 2910 mAh battery,270
Panasonic,GSM / HSPA / LTE,Yes,Yes,-,,Dual SIM,5.5 inches,Android 5.1 (Lollipop),Quad-core 1.0 GHz,,,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,8 MP| autofocus| LED flash,2 MP,Yes,Yes,Yes with A-GPS,,FM radio,Non-removable Li-Ion 2500 mAh battery,140
Panasonic,GSM / HSPA / LTE,Yes,Yes,-,,Dual SIM,5.0 inches,Android 5.1 (Lollipop),Quad-core 1.0 GHz,,,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,8 MP| autofocus| LED flash,2 MP,Yes,Yes,Yes with A-GPS,,FM radio,Removable Li-Ion 2000 mAh battery,120
Panasonic,GSM / HSPA / LTE,Yes,Yes,130.6 x 65.3 x 9.5 mm (5.14 x 2.57 x 0.37 in),,Dual SIM,4.5 inches (~65.4% screen-to-body ratio),Android 5.1 (Lollipop),Quad-core 1.0 GHz Cortex-A53,Mediatek MT6735M,Mali-T720MP2,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,5 MP| autofocus| LED flash,VGA,Yes,Yes,Yes with A-GPS,,FM radio,Removable Li-Po 1800 mAh battery,100
Panasonic,GSM / HSPA / LTE,Yes,Yes,152.3 x 76.4 x 8 mm (6.00 x 3.01 x 0.31 in),147,Dual SIM,5.5 inches (~71.7% screen-to-body ratio),Android 4.4.2 (KitKat),Octa-core 1.5 GHz,,,microSD  up to 32 GB (dedicated slot),16 GB,2 GB RAM,13 MP| autofocus| LED flash,8 MP,Yes,Yes,Yes with A-GPS,,FM radio,Non-removable Li-Ion 3500 mAh battery,160
Panasonic,GSM / HSPA / LTE,Yes,Yes,142 x 71 x 6.1 mm (5.59 x 2.80 x 0.24 in),110,Dual SIM,5.0 inches (~68.4% screen-to-body ratio),Android 4.4.4 (KitKat),Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Adreno 306,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,8 MP| autofocus| LED flash,5 MP,Yes,Yes,Yes with A-GPS,,FM radio| RDS,Non-removable Li-Ion 2000 mAh battery,190
Panasonic,GSM / HSPA,Yes,Yes,137.5 x 68.4 x 9.5 mm (5.41 x 2.69 x 0.37 in),135,Dual SIM,4.7 inches (~64.7% screen-to-body ratio),Android 4.4.2 (KitKat),Octa-core 1.4 GHz Cortex-A7,,,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,8 MP| autofocus| LED flash,5 MP,Yes,Yes,Yes with A-GPS,,FM radio,Non-removable Li-Po 1980 mAh battery,130
Panasonic,GSM / HSPA / LTE,Yes,Yes,141.5 x 71.3 x 8 mm (5.57 x 2.81 x 0.31 in),131,Micro-SIM,5.0 inches (~68.3% screen-to-body ratio),Android 5.0 (Lollipop),Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Adreno 306,microSD  up to 32 GB (dedicated slot),16 GB,2 GB RAM,13 MP| autofocus| LED flash,5 MP,Yes,Yes,Yes with A-GPS,,To be confirmed,Non-removable Li-Ion 2500 mAh battery,220
Panasonic,GSM / HSPA,Yes,Yes,141 x 71 x 7.9 mm (5.55 x 2.80 x 0.31 in),135,Dual SIM,5.0 inches (~68.8% screen-to-body ratio),Android 4.4.2 (KitKat),Octa-core 1.4 GHz,,,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,8 MP| autofocus| LED flash,5 MP,Yes,Yes,Yes with A-GPS,,FM radio| RDS,Non-removable Li-Ion 2100 mAh battery,150
Panasonic,GSM / HSPA,Yes,Yes,162.7 x 83.8 x 8.2 mm (6.41 x 3.30 x 0.32 in),173.8,Dual SIM,6.0 inches (~72.8% screen-to-body ratio),Android 4.4.2 (KitKat),Quad-core 1.3 GHz,,,microSD  up to 32 GB (dedicated slot),16 GB,1 GB RAM,8 MP| autofocus| dual-LED flash,2 MP,Yes,Yes,Yes with A-GPS,,FM radio| RDS,Non-removable Li-Ion 2800 mAh battery,190
Panasonic,GSM / HSPA,Yes,Yes,126 x 62.5 x 9 mm (4.96 x 2.46 x 0.35 in),117,Dual SIM,4.0 inches (~57.8% screen-to-body ratio),Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,,,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,5 MP| autofocus| LED flash,2 MP,Yes,Yes,Yes with A-GPS,,FM radio| RDS,Removable Li-Ion 1500 mAh battery,90
Panasonic,GSM / HSPA,Yes,Yes,149.7 x 77 x 7.9 mm (5.89 x 3.03 x 0.31 in),148,Dual SIM,5.5 inches (~72.3% screen-to-body ratio),Android 4.4.2 (KitKat),Quad-core 1.2 GHz,,,microSD  up to 32 GB (dedicated slot),4 GB,1 GB RAM,8 MP| autofocus| LED flash,2 MP,Yes,Yes,Yes with A-GPS,,FM radio| RDS,Removable Li-Ion 2500 mAh battery,120
Panasonic,GSM / HSPA,Yes,Yes,147.1 x 73.6 x 9 mm (5.79 x 2.90 x 0.35 in),155,Dual SIM,5.0 inches (~63.7% screen-to-body ratio),Android 4.4.2 (KitKat),Quad-core 1.3 GHz,,,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,8 MP| autofocus| LED flash,2 MP,Yes,Yes,Yes with A-GPS,,FM radio,Removable Li-Po 2000 mAh battery,140
Panasonic,GSM / HSPA / LTE,Yes,Yes,135.4 x 68 x 21.1 mm (5.33 x 2.68 x 0.83 in),204,Micro-SIM,4.7 inches (~66.1% screen-to-body ratio),Android 4.4.2 (KitKat)| upgradable to 5.0 (Lollipop),Quad-core 2.3 GHz Krait 400,Qualcomm MSM8974AB Snapdragon 801,Adreno 330,microSD  up to 256 GB (dedicated slot),16 GB,2 GB RAM,20.1 MP| f/2.8| 28mm| Leica optics| autofocus| LED flash,1.1 MP,Yes,Yes,Yes with A-GPS GLONASS,Yes,No,Non-removable Li-Ion 2600 mAh battery,830
Panasonic,GSM / HSPA,Yes,Yes,143.8 x 72 x 9.2 mm (5.66 x 2.83 x 0.36 in),115,Dual SIM,5.0 inches (~66.5% screen-to-body ratio),Android 4.3 (Jelly Bean),Quad-core 1.2 GHz Cortex-A7,Qualcomm Snapdragon 200,Adreno 302,microSD  up to 32 GB (dedicated slot),4 GB,1 GB RAM,8 MP| autofocus| LED flash,1.3 MP,Yes,Yes,Yes with A-GPS,,FM radio,Removable Li-Ion 2000 mAh battery,120
Panasonic,GSM / HSPA,Yes,Yes,8 mm thickness,141,Dual SIM,5.0 inches (~72.4% screen-to-body ratio),Android 4.4.2 (KitKat),Quad-core 1.2 GHz Cortex-A7,Qualcomm Snapdragon 400,Adreno 305,microSD  up to 32 GB (dedicated slot),16 GB,2 GB RAM,13 MP| autofocus| LED flash,2 MP,Yes,Yes,Yes with A-GPS,,FM radio| RDS,Non-removable Li-Ion 2500 mAh battery,240
Panasonic,GSM / HSPA,Yes,Yes,7.9 mm thickness,,Dual SIM (Micro-SIM| dual stand-by),5.5 inches (~77.2% screen-to-body ratio),Android 4.2.2 (Jelly Bean),Octa-core 1.7 GHz Cortex-A7,Mediatek MT6592,Mali-450MP4,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,13 MP| autofocus| LED flash,2 MP,Yes,Yes,Yes with A-GPS,,FM radio| RDS,Non-removable Li-Ion 2500 mAh battery,220
Panasonic,GSM / HSPA,Yes,Yes,122 x 64.4 x 11.2 mm (4.80 x 2.54 x 0.44 in),120,Dual SIM (Mini-SIM| dual stand-by),4.0 inches (~58.0% screen-to-body ratio),Android 4.2.2 (Jelly Bean),Dual-core 1.3 GHz Cortex-A7,Mediatek MT6572M,Mali-400,microSD  up to 32 GB (dedicated slot),4 GB,512 MB RAM,3.15 MP,VGA,Yes,Yes,Yes with A-GPS,,FM radio,Removable Li-Ion 1300 mAh battery,70
Panasonic,GSM / HSPA,Yes,Yes,132 x 66 x 9.8 mm (5.20 x 2.60 x 0.39 in),140,Dual SIM,4.5 inches (~64.1% screen-to-body ratio),Android 4.1 (Jelly Bean),Dual-core 1.2 GHz,,,microSD  up to 32 GB (dedicated slot),4 GB,1 GB RAM,8 MP| autofocus| LED flash,2 MP,Yes,Yes,Yes with A-GPS,,FM radio,Removable Li-Ion 1700 mAh battery,170
Panasonic,GSM / HSPA,Yes,Yes,143.9 x 73.3 x 9.7 mm (5.67 x 2.89 x 0.38 in),160,Dual SIM,5.0 inches (~65.3% screen-to-body ratio),Android 4.1.2 (Jelly Bean),Quad-core 1.2 GHz Cortex-A7,Qualcomm Snapdragon 200,Adreno 203,microSD  up to 32 GB (dedicated slot),4 GB,1 GB RAM,8 MP| autofocus| LED flash,2 MP,Yes,Yes,Yes with A-GPS,,No,Removable Li-Ion 2000 mAh battery,200
Panasonic,GSM / HSPA,Yes,Yes,112.6 x 63.5 x 9.2 mm (4.43 x 2.5 x 0.36 in),120,Dual SIM,4.0 inches (~63.7% screen-to-body ratio),Android 4.1 (Jelly Bean),Quad-core 1.2 GHz Cortex-A7,Mediatek MT6589,PowerVR SGX544,microSD  up to 32 GB (dedicated slot),4 GB,1 GB RAM,5 MP| autofocus| LED flash,VGA,Yes,Yes,Yes with A-GPS,,No,Removable Li-Ion 1500 mAh battery,120
Panasonic,GSM / HSPA,Yes,Yes,144 x 75 x 8.5 mm (5.67 x 2.95 x 0.33 in),135,Dual SIM (Micro-SIM),5.0 inches (~63.8% screen-to-body ratio),Android 4.2 (Jelly Bean),Quad-core 1.2 GHz Cortex-A7,Mediatek MT6589,PowerVR SGX544,microSD  up to 32 GB (dedicated slot),4 GB,1 GB RAM,8 MP| autofocus| LED flash,1.3 MP| 720p,Yes,Yes,Yes with A-GPS,,No,Non-removable Li-Ion 2500 mAh battery,440
Panasonic,GSM / HSPA,Yes,Yes,142.4 x 71.9 x 8.2 mm (5.61 x 2.83 x 0.32 in),133,Dual SIM,5.0 inches (~67.3% screen-to-body ratio),Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Mediatek MT6582,Mali-400MP2,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,8 MP| autofocus| LED flash,2 MP,Yes,Yes,Yes with A-GPS,,No,Removable Li-Ion 2000 mAh battery,170
Panasonic,GSM / HSPA,Yes,Yes,136 x 70 x 9.6 mm (5.35 x 2.76 x 0.38 in),133,Micro-SIM,5.0 inches (~72.4% screen-to-body ratio),Android 4.0 (Ice Cream Sandwich),Dual-core 1.5 GHz Krait,Qualcomm MSM8270,Adreno 225,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,8 MP| autofocus,Yes,Yes,Yes,Yes with A-GPS,Yes,No,Non-removable Li-Ion 1800 mAh battery,500
Panasonic,GSM / HSPA,Yes,Yes,123 x 62 x 7.8 mm (4.84 x 2.44 x 0.31 in),103,Micro-SIM,4.3 inches (~66.8% screen-to-body ratio),Android 2.3.5 (Gingerbread)| planned upgrade to 4.0 (Ice Cream Sandwich),Dual-core 1.0 GHz,TI OMAP 4430,,No,8 GB,1 GB RAM,8 MP| autofocus,,Yes,Yes,Yes with A-GPS,Yes,No,Non-removable Li-Ion 1150 mAh battery,360
Panasonic,No cellular connectivity,No,No,266.7 x 213.4 x 17.8 mm (10.5 x 8.40 x 0.70 in),952.5,No,10.1 inches (~55.5% screen-to-body ratio),Android 3.2 (Honeycomb),Dual-core 1.2 GHz Marvell,,,microSD  up to 32 GB (dedicated slot),16 GB,1 GB RAM,5 MP| autofocus| LED flash,2 MP,Yes,Yes,Yes,,No,Non-removable Li-Ion 4590 mAh battery (33.9Wh),900
Panasonic,No cellular connectivity,No,No,-,952.5,No,7.0 inches,Android 3.2 (Honeycomb),,,,microSD  up to 32 GB (dedicated slot),16 GB,1 GB RAM,Yes,Yes,Yes,Yes,Yes,,No,Non-removable Li-Ion battery,1470
Pantech,GSM / HSPA,Yes,Yes,106.4 x 53.1 x 17.5 mm (4.19 x 2.09 x 0.69 in),102,Yes,3.0 inches (~45.3% screen-to-body ratio),,,Qualcomm QSC6270,,microSD  up to 32 GB (dedicated slot),256 MB,128 MB RAM,3.15 MP| autofocus| LED flash,No,Yes,No,No,,No,Removable Li-Ion 1030 mAh battery,160
Pantech,GSM / HSPA / LTE,Yes,Yes,134.2 x 68.6 x 9.1 mm (5.28 x 2.70 x 0.36 in),135,Micro-SIM,4.8 inches (~69.0% screen-to-body ratio),Android 4.0.4 (Ice Cream Sandwich),Dual-core 1.5 GHz Krait,Qualcomm MSM8960 Snapdragon S4 Plus,Adreno 225,microSD  up to 32 GB (dedicated slot),16 GB (13 GB user available),1 GB RAM,12.6 MP| autofocus| LED flash,2 MP,Yes with stereo speakers,Yes,Yes with A-GPS,Yes,No,Removable Li-Ion 2100 mAh battery,370
Pantech,GSM / CDMA / HSPA / EVDO / LTE,Yes,Yes,144.7 x 74.3 x 10 mm (5.70 x 2.93 x 0.39 in),168.5,Micro-SIM,5.3 inches (~72.0% screen-to-body ratio),Android 4.0.4 (Ice Cream Sandwich)| planned upgrade to 4.1 (Jelly Bean),Quad-core 1.5 GHz Krait,Qualcomm APQ8064 Snapdragon S4 Pro,Adreno 320,microSD  up to 32 GB (dedicated slot),16 GB,2 GB RAM,13 MP| autofocus| LED flash,2 MP,Yes,Yes,Yes with A-GPS,Yes,No,Removable Li-Ion 2600 mAh battery,550
Pantech,GSM / HSPA / LTE,Yes,Yes,129.8 x 67.1 x 7.9 mm (5.11 x 2.64 x 0.31 in),132,Micro-SIM,4.3 inches (~58.5% screen-to-body ratio),Android 4.0.4 (Ice Cream Sandwich)| upgradable to 4.1.2 (Jelly Bean),Dual-core 1.5 GHz Krait,Qualcomm MSM8960 Snapdragon S4 Plus,Adreno 225,microSD  up to 32 GB (dedicated slot)  8 GB included,8 GB,1 GB RAM,8 MP| autofocus| LED flash,2 MP,Yes,Yes,Yes with A-GPS,,No,Removable Li-Ion 1830 mAh battery,230
Pantech,CDMA / HSPA / LTE,Yes,Yes,132.4 x 68.9 x 9.4 mm (5.21 x 2.71 x 0.37 in),134.1,Mini-SIM,4.8 inches (~69.6% screen-to-body ratio),Android 4.0 (Ice Cream Sandwich),Dual-core 1.5 GHz Krait,Qualcomm MSM8960 Snapdragon S4 Plus,Adreno 225,microSD  up to 32 GB (dedicated slot),16 GB,1 GB RAM,8 MP| autofocus| LED flash,2 MP,Yes,Yes,Yes with A-GPS,,No,Removable Li-Ion 2020 mAh battery,340
Pantech,CDMA / HSPA / LTE,Yes,Yes,134.5 x 69.8 x 9.7 mm (5.30 x 2.75 x 0.38 in),136.2,Mini-SIM,4.5 inches (~62.5% screen-to-body ratio),Android 2.3 (Gingerbread),Dual-core 1.5 GHz,,,microSD  up to 32 GB (dedicated slot),16 GB,1 GB RAM,8 MP| autofocus| LED flash,Yes,Yes,Yes,Yes with A-GPS,Yes,No,Removable Li-Ion 1830 mAh battery,230
Pantech,GSM / HSPA / LTE,Yes,Yes,126.5 x 62.5 x 11.4 mm (4.98 x 2.46 x 0.45 in),122.5,Micro-SIM,4.0 inches (~57.6% screen-to-body ratio),Android 2.3.5 (Gingerbread)| upgradable to 4.0 (Ice Cream Sandwich),Dual-core 1.5 GHz Scorpion,Qualcomm MSM8660 Snapdragon S3,Adreno 220,microSD  up to 32 GB (dedicated slot),16 GB,1 GB RAM,5 MP| autofocus| LED flash,VGA,Yes,Yes,Yes with A-GPS,,No,Removable Li-Ion 1650 mAh battery,270
Pantech,GSM / HSPA / LTE,Yes,Yes,212.3 x 155.4 x 10.7 mm (8.36 x 6.12 x 0.42 in),469.8,Micro-SIM,8.0 inches (~60.1% screen-to-body ratio),Android 4.0 (Ice Cream Sandwich),Dual-core 1.5 GHz Scorpion,Qualcomm APQ8060 Snapdragon S3,Adreno 220,microSD  up to 32 GB (dedicated slot),16 GB,1 GB RAM,5 MP| autofocus| LED flash,2 MP,Yes,Yes,Yes with A-GPS,,No,Non-removable Li-Ion 6400 mAh battery,220
Pantech,GSM / HSPA,Yes,Yes,114.7 x 78 x 11.3 mm (4.52 x 3.07 x 0.44 in),132.1,Mini-SIM,4.0 inches (~55.4% screen-to-body ratio),Android 2.3 (Gingerbread),,,,microSD  up to 32 GB (dedicated slot)  2 GB included,600 MB,,5 MP| autofocus,No,Yes,Yes,Yes with A-GPS,,No,Removable Li-Ion 1650 mAh battery,280
Pantech,GSM / HSPA,Class 10,Class 10,101 x 61 x 15 mm (3.98 x 2.40 x 0.59 in),127,Mini-SIM,2.8 inches (~39.4% screen-to-body ratio),,230 MHz,Qualcomm QSC6270,,microSD  up to 32 GB (dedicated slot),217 MB,,2 MP,No,Yes,No,Yes with A-GPS,,No,Removable Li-Ion 1000 mAh battery,200
